agent_id,employee_code,agent_name,vendor_id,team,status,joined_at,updated_at,_source_row_number
AGT0000764,EMP00714,Aarav Sharma,VND0000007,T1,ACTIVE,2025-05-05 22:59:28,2026-04-23 21:22:34,29512
AGT0000363,EMP00337,Aarav Sharma,VND0000001,T1,ACTIVE,2025-08-19 22:21:32,2026-02-27 11:44:40,29513
AGT0000055,EMP00759,Rahul Verma,VND0000008,T2,INACTIVE,2025-03-13 15:09:16,2026-02-24 08:10:25,29514
AGT0000339,EMP00841,Amit Kumar,VND0000005,T2,INACTIVE,2025-11-23 10:45:31,2026-07-07 06:04:50,29515
AGT0000742,EMP00391,Rahul Verma,VND0000006,FIELD,INACTIVE,2025-09-02 05:57:57,2025-01-25 02:12:48,29516
AGT0000328,EMP00946,Amit Kumar,VND0000009,T2,INACTIVE,2025-10-05 22:41:27,2025-05-31 21:10:23,29517
AGT0000935,EMP00681,Priya Mehta,VND0000007,T3,SUSPENDED,2024-08-05 16:19:27,2026-05-09 16:25:36,29518
AGT0000919,EMP00971,Amit Kumar,VND0000003,FIELD,ACTIVE,2025-06-14 04:26:05,2025-03-28 00:18:03,29519
AGT0000961,EMP00804,Rahul Verma,VND0000003,T1,ACTIVE,2024-01-13 05:12:18,2025-09-21 03:51:03,29520
AGT0000543,EMP00281,Aarav Sharma,VND0000015,T1,SUSPENDED,2025-09-17 05:36:33,2026-02-27 05:31:45,29521
AGT0000785,EMP00200,Rahul Verma,VND0000003,T2,SUSPENDED,2025-11-23 17:28:08,2025-01-27 22:14:12,29522
AGT0000842,EMP00833,Ananya Rao,VND0000008,DIGITAL,ACTIVE,2025-01-13 01:22:31,2026-04-20 08:12:02,29523
AGT0000377,EMP00728,Amit Kumar,VND0000013,FIELD,ACTIVE,2025-09-24 10:18:04,2026-05-10 15:28:05,29524
AGT0000461,EMP00720,Rahul Verma,VND0000014,T3,SUSPENDED,2024-08-18 09:20:08,2025-03-14 02:27:01,29525
AGT0000799,EMP00347,Pooja Nair,VND0000005,T1,SUSPENDED,2024-05-21 17:52:13,2025-07-07 18:54:06,29526
AGT0000484,EMP00848,Rahul Verma,VND0000009,T1,SUSPENDED,2024-05-15 07:34:22,2025-03-19 09:05:31,29527
AGT0000967,EMP00887,Rohan Patel,VND0000002,T2,SUSPENDED,2024-07-07 14:59:35,2025-03-14 14:52:27,29528
AGT0000482,EMP00373,Rahul Verma,VND0000001,FIELD,ACTIVE,2024-03-03 21:46:20,2026-07-27 09:04:32,29529
AGT0000593,EMP00374,Sneha Das,VND0000015,T1,ACTIVE,2025-06-22 23:17:33,2025-12-26 20:01:10,29530
AGT0000937,EMP00496,Aarav Sharma,VND0000008,T3,ACTIVE,2025-03-23 04:08:33,2025-10-24 18:39:06,29531
AGT0000020,EMP01023,Neha Singh,VND0000010,FIELD,INACTIVE,2025-02-10 14:27:26,2025-09-24 15:08:06,29532
AGT0000575,EMP00640,Amit Kumar,VND0000005,DIGITAL,ACTIVE,2025-01-21 07:50:21,2025-06-17 03:35:26,29533
AGT0000356,EMP00158,Rohan Patel,VND0000013,T2,INACTIVE,2025-08-19 15:12:12,2026-05-23 07:01:31,29534
AGT0000092,EMP00298,Sneha Das,VND0000001,T1,SUSPENDED,2024-02-12 07:39:23,2025-04-17 06:49:00,29535
AGT0000651,EMP00474,Ananya Rao,VND0000008,DIGITAL,INACTIVE,2025-05-09 05:11:26,2025-02-15 05:58:08,29536
AGT0000139,EMP00261,Rohan Patel,VND0000014,T1,SUSPENDED,2024-04-14 08:47:02,2025-06-29 06:57:15,29537
AGT0000425,EMP00220,Aarav Sharma,VND0000014,FIELD,ACTIVE,2024-06-17 19:56:14,2026-04-14 21:23:41,29538
AGT0000310,EMP00068,Pooja Nair,VND0000002,FIELD,INACTIVE,2024-12-09 03:14:01,2026-04-24 16:56:02,29539
AGT0000192,EMP00468,Rahul Verma,VND0000003,T1,SUSPENDED,2025-06-28 07:26:50,2025-05-01 07:16:49,29540
AGT0000279,EMP00204,Rahul Verma,VND0000015,FIELD,INACTIVE,2024-06-28 06:36:23,2025-03-23 04:20:51,29541
AGT0000161,EMP00711,Rahul Verma,VND0000009,T3,ACTIVE,2025-02-20 02:50:00,2025-04-17 16:45:39,29542
AGT0000172,EMP00867,Pooja Nair,VND0000012,DIGITAL,SUSPENDED,2025-05-16 07:19:33,2026-05-31 03:36:35,29543
AGT0000602,EMP00842,Sneha Das,VND0000002,DIGITAL,SUSPENDED,2025-01-06 21:50:12,2026-04-27 07:31:59,29544
AGT0000201,EMP00528,Priya Mehta,VND0000008,FIELD,INACTIVE,2024-07-22 12:00:14,2025-05-16 20:10:35,29545
AGT0000200,EMP00861,Priya Mehta,VND0000005,T1,SUSPENDED,2024-02-17 09:41:53,2026-01-01 09:08:59,29546
AGT0000231,EMP00755,Rahul Verma,VND0000009,T1,SUSPENDED,2025-10-23 08:19:56,2025-12-12 01:23:30,29547
AGT0000546,EMP00856,Sneha Das,VND0000008,T1,INACTIVE,2024-09-07 11:22:28,2025-06-23 15:01:10,29548
AGT0000806,EMP00563,Ananya Rao,VND0000009,T1,SUSPENDED,2025-06-19 11:17:23,2025-08-31 13:22:34,29549
AGT0000399,EMP00165,Pooja Nair,VND0000011,T2,INACTIVE,2024-04-18 04:30:57,2026-03-12 18:53:03,29550
AGT0000504,EMP00554,Ananya Rao,VND0000011,T2,ACTIVE,2025-10-11 05:16:40,2025-03-15 06:13:34,29551
AGT0000332,EMP00428,Amit Kumar,VND0000008,T1,INACTIVE,2025-07-04 10:10:49,2026-06-29 08:14:04,29552
AGT0000088,EMP00346,Sneha Das,VND0000001,T1,ACTIVE,2024-01-28 13:40:16,2025-07-30 16:44:34,29553
AGT0000821,EMP00371,Rohan Patel,VND0000005,T1,SUSPENDED,2024-10-11 14:56:53,2025-11-23 18:20:35,29554
AGT0000057,EMP00251,Rohan Patel,VND0000008,T3,INACTIVE,2025-10-08 14:45:24,2025-05-01 11:51:17,29555
AGT0000601,EMP00109,Ananya Rao,VND0000002,T3,INACTIVE,2025-10-21 19:38:04,2026-03-21 11:08:57,29556
AGT0000708,EMP00526,Sneha Das,VND0000005,FIELD,SUSPENDED,2025-06-24 00:54:40,2025-02-11 07:35:40,29557
AGT0000595,EMP00628,Vikram Shah,VND0000002,T2,INACTIVE,2024-10-08 06:35:09,2026-03-04 06:40:22,29558
AGT0000490,EMP00362,Ananya Rao,VND0000009,T3,INACTIVE,2025-07-09 22:14:43,2025-09-13 11:26:55,29559
AGT0000065,EMP00520,Rohan Patel,VND0000012,T2,INACTIVE,2024-11-21 08:58:55,2025-04-01 01:59:08,29560
AGT0000485,EMP00629,Rohan Patel,VND0000011,T2,ACTIVE,2025-01-24 13:46:23,2025-05-07 04:57:32,29561
AGT0000434,EMP00338,Pooja Nair,VND0000005,T1,INACTIVE,2025-02-09 13:16:19,2025-09-09 08:25:17,29562
AGT0000055,EMP00955,Pooja Nair,VND0000012,DIGITAL,ACTIVE,2025-01-11 18:47:21,2026-07-07 00:28:54,29563
AGT0000750,EMP00948,Neha Singh,VND0000012,T3,ACTIVE,2024-09-25 20:01:37,2026-07-29 12:54:38,29564
AGT0000527,EMP00542,Ananya Rao,VND0000012,DIGITAL,ACTIVE,2024-06-10 13:59:06,2025-10-18 22:31:05,29565
AGT0000182,EMP00517,Sneha Das,VND0000007,DIGITAL,SUSPENDED,2025-08-19 19:16:10,2025-04-23 11:36:03,29566
AGT0000925,EMP00969,Rahul Verma,VND0000009,T2,SUSPENDED,2024-05-21 14:08:57,2025-02-20 05:32:52,29567
AGT0000886,EMP00288,Priya Mehta,VND0000014,T3,INACTIVE,2025-07-25 23:31:23,2025-03-25 16:48:53,29568
AGT0000651,EMP00354,Vikram Shah,VND0000001,T2,ACTIVE,2025-08-10 03:43:52,2026-07-01 01:12:23,29569
AGT0000326,EMP01050,Pooja Nair,VND0000005,T2,INACTIVE,2024-08-05 05:01:56,2025-01-19 10:30:56,29570
AGT0000721,EMP00895,Vikram Shah,VND0000014,DIGITAL,ACTIVE,2025-02-09 11:36:32,2025-05-06 17:16:52,29571
AGT0000544,EMP00531,Amit Kumar,VND0000001,DIGITAL,INACTIVE,2025-08-27 03:45:31,2026-07-18 10:43:42,29572
AGT0000751,EMP00206,Priya Mehta,VND0000011,DIGITAL,ACTIVE,2025-01-20 11:32:27,2025-07-06 18:06:34,29573
AGT0000394,EMP00046,Sneha Das,VND0000009,DIGITAL,INACTIVE,2024-11-24 00:39:02,2026-04-27 21:22:04,29574
AGT0000907,EMP00873,Priya Mehta,VND0000015,FIELD,SUSPENDED,2025-06-27 01:16:25,2026-03-08 06:40:39,29575
AGT0000861,EMP00129,Rohan Patel,VND0000012,FIELD,SUSPENDED,2025-05-22 18:21:25,2026-03-10 21:25:53,29576
AGT0000894,EMP00704,Rahul Verma,VND0000014,DIGITAL,ACTIVE,2024-01-01 14:18:23,2025-05-16 17:59:20,29577
AGT0000841,EMP00266,Vikram Shah,VND0000007,DIGITAL,INACTIVE,2025-06-22 10:01:52,2026-04-05 03:26:29,29578
AGT0000298,EMP00110,Ananya Rao,VND0000006,T1,SUSPENDED,2025-02-23 23:22:24,2025-08-26 05:25:04,29579
AGT0000117,EMP00781,Aarav Sharma,VND0000008,FIELD,INACTIVE,2025-08-09 08:59:19,2026-06-23 05:42:35,29580
AGT0000613,EMP00495,Priya Mehta,VND0000015,FIELD,ACTIVE,2025-01-29 01:54:51,2025-12-18 18:48:51,29581
AGT0000987,EMP00982,Priya Mehta,VND0000001,T3,SUSPENDED,2025-06-15 15:55:13,2025-01-09 16:29:43,29582
AGT0000041,EMP00973,Ananya Rao,VND0000005,FIELD,SUSPENDED,2025-03-12 03:56:43,2025-04-14 04:26:44,29583
AGT0000803,EMP00306,Aarav Sharma,VND0000014,T1,SUSPENDED,2024-10-15 08:38:47,2025-12-04 17:02:57,29584
AGT0000946,EMP00233,Rahul Verma,VND0000008,FIELD,INACTIVE,2025-02-22 10:31:12,2025-07-05 13:00:48,29585
AGT0000261,EMP00974,Vikram Shah,VND0000005,FIELD,ACTIVE,2024-12-17 16:17:30,2026-04-22 10:29:05,29586
AGT0000270,EMP00655,Vikram Shah,VND0000011,T1,SUSPENDED,2025-05-01 19:17:03,2025-11-06 23:32:32,29587
AGT0000383,EMP00895,Ananya Rao,VND0000014,T1,INACTIVE,2024-08-04 21:45:44,2025-01-12 11:17:32,29588
AGT0000759,EMP00130,Priya Mehta,VND0000003,FIELD,ACTIVE,2025-09-30 00:39:15,2025-06-30 08:57:13,29589
AGT0000901,EMP00401,Amit Kumar,VND0000011,T1,INACTIVE,2025-07-16 18:42:03,2026-04-07 02:57:48,29590
AGT0000746,EMP00913,Amit Kumar,VND0000005,FIELD,ACTIVE,2024-08-15 16:58:24,2026-01-04 20:44:02,29591
AGT0000070,EMP00166,Rahul Verma,VND0000013,T3,ACTIVE,2025-05-12 01:29:46,2026-06-05 18:45:32,29592
AGT0000440,EMP00866,Pooja Nair,VND0000010,T1,INACTIVE,2025-01-09 02:52:38,2026-06-22 11:00:22,29593
AGT0000823,EMP00582,Aarav Sharma,VND0000004,FIELD,ACTIVE,2025-09-13 21:27:26,2025-04-20 22:27:41,29594
AGT0000209,EMP00018,Neha Singh,VND0000013,T3,ACTIVE,2024-11-01 09:35:03,2026-01-16 20:21:29,29595
AGT0000883,EMP00930,Amit Kumar,VND0000001,DIGITAL,INACTIVE,2025-01-15 17:29:53,2025-11-22 21:09:23,29596
AGT0000710,EMP00010,Priya Mehta,VND0000012,T1,INACTIVE,2024-06-03 16:37:42,2025-01-31 14:34:25,29597
AGT0000940,EMP00197,Amit Kumar,VND0000012,DIGITAL,SUSPENDED,2025-11-19 22:20:00,2025-05-14 21:54:58,29598
AGT0000221,EMP00054,Neha Singh,VND0000014,T3,SUSPENDED,2024-12-17 10:41:03,2025-07-09 02:12:35,29599
AGT0000929,EMP00051,Priya Mehta,VND0000007,DIGITAL,ACTIVE,2024-04-19 08:51:42,2025-11-18 07:47:00,29600
AGT0000176,EMP00534,Priya Mehta,VND0000013,FIELD,SUSPENDED,2025-05-24 23:58:43,2026-07-12 03:55:44,29601
AGT0000911,EMP00154,Priya Mehta,VND0000006,T3,INACTIVE,2024-09-06 07:41:57,2026-07-11 14:50:50,29602
AGT0000346,EMP01064,Rahul Verma,VND0000008,FIELD,ACTIVE,2024-04-22 13:59:47,2026-01-09 10:33:13,29603
AGT0000083,EMP01093,Vikram Shah,VND0000010,DIGITAL,INACTIVE,2024-08-23 23:17:55,2026-02-12 23:04:17,29604
AGT0000052,EMP00857,Neha Singh,VND0000006,T1,INACTIVE,2024-02-07 03:41:34,2026-03-24 10:31:44,29605
AGT0000265,EMP00561,Ananya Rao,VND0000008,T1,ACTIVE,2025-08-02 04:09:01,2026-05-24 19:29:32,29606
AGT0000946,EMP00661,Aarav Sharma,VND0000006,DIGITAL,SUSPENDED,2025-08-22 00:05:25,2025-08-14 10:32:38,29607
AGT0000371,EMP00858,Aarav Sharma,VND0000007,T2,SUSPENDED,2024-01-20 14:52:37,2025-10-21 19:20:27,29608
AGT0000671,EMP00798,Pooja Nair,VND0000009,T3,ACTIVE,2025-09-04 14:11:23,2025-08-22 21:30:53,29609
AGT0000832,EMP00092,Ananya Rao,VND0000004,T3,INACTIVE,2025-11-10 18:02:04,2025-08-16 01:09:37,29610
AGT0000208,EMP00049,Vikram Shah,VND0000015,FIELD,INACTIVE,2025-11-26 15:24:35,2025-08-04 16:39:11,29611
AGT0000407,EMP00088,Ananya Rao,VND0000002,DIGITAL,INACTIVE,2024-06-20 12:01:36,2026-05-12 04:35:03,29612
AGT0000790,EMP00807,Sneha Das,VND0000015,T2,INACTIVE,2024-10-07 21:27:24,2026-03-25 04:53:16,29613
AGT0000478,EMP01013,Amit Kumar,VND0000009,FIELD,ACTIVE,2024-06-30 12:59:29,2025-06-02 12:58:22,29614
AGT0000510,EMP00758,Amit Kumar,VND0000002,T2,ACTIVE,2025-10-18 10:10:25,2026-02-17 22:09:15,29615
AGT0000889,EMP01080,Neha Singh,VND0000009,DIGITAL,INACTIVE,2024-09-03 06:12:40,2026-05-25 18:50:23,29616
AGT0000725,EMP00110,Neha Singh,VND0000012,T3,SUSPENDED,2025-06-25 02:42:26,2026-07-26 11:02:21,29617
AGT0000063,EMP00066,Neha Singh,VND0000014,T3,INACTIVE,2025-06-25 14:15:14,2025-08-12 08:17:24,29618
AGT0000552,EMP01095,Priya Mehta,VND0000007,T3,SUSPENDED,2025-04-01 16:24:41,2026-01-23 12:25:43,29619
AGT0000770,EMP00590,Amit Kumar,VND0000011,T2,SUSPENDED,2025-06-11 03:00:03,2025-03-19 23:40:16,29620
AGT0000488,EMP00347,Rohan Patel,VND0000014,FIELD,INACTIVE,2024-12-17 21:45:51,2025-02-11 16:04:47,29621
AGT0000210,EMP00828,Rohan Patel,VND0000012,T1,INACTIVE,2024-03-07 07:56:48,2026-05-02 22:54:29,29622
AGT0000326,EMP01002,Pooja Nair,VND0000011,T3,INACTIVE,2025-03-13 22:40:36,2025-03-12 00:40:08,29623
AGT0000633,EMP01030,Ananya Rao,VND0000012,T3,ACTIVE,2024-06-20 03:05:28,2025-08-11 08:54:43,29624
AGT0000471,EMP00988,Amit Kumar,VND0000005,FIELD,SUSPENDED,2025-02-22 03:30:44,2026-03-16 00:31:02,29625
AGT0000672,EMP00842,Amit Kumar,VND0000011,FIELD,ACTIVE,2024-11-13 22:02:36,2025-08-18 12:00:58,29626
AGT0000499,EMP00283,Pooja Nair,VND0000012,FIELD,INACTIVE,2024-04-23 07:12:21,2026-04-24 15:07:12,29627
AGT0000125,EMP00840,Priya Mehta,VND0000003,FIELD,SUSPENDED,2025-06-28 22:34:20,2025-03-06 17:19:01,29628
AGT0000739,EMP00065,Rahul Verma,VND0000004,T2,ACTIVE,2025-06-05 02:05:00,2026-01-05 08:20:55,29629
AGT0000876,EMP00505,Vikram Shah,VND0000003,T2,ACTIVE,2024-10-16 02:44:25,2026-06-15 02:40:34,29630
AGT0000344,EMP00224,Ananya Rao,VND0000005,T3,SUSPENDED,2025-10-17 04:27:58,2025-03-25 16:41:32,29631
AGT0000523,EMP00174,Rahul Verma,VND0000003,DIGITAL,SUSPENDED,2025-05-05 12:47:14,2026-05-02 15:07:08,29632
AGT0000400,EMP00363,Aarav Sharma,VND0000005,DIGITAL,SUSPENDED,2024-10-23 06:42:53,2026-02-18 22:56:01,29633
AGT0000474,EMP00097,Neha Singh,VND0000003,FIELD,ACTIVE,2024-04-06 14:27:45,2026-08-01 13:41:15,29634
AGT0000403,EMP00061,Ananya Rao,VND0000003,FIELD,INACTIVE,2025-04-24 13:25:24,2025-04-11 15:53:45,29635
AGT0000252,EMP00817,Vikram Shah,VND0000005,T3,INACTIVE,2024-09-23 19:02:04,2025-02-11 04:10:30,29636
AGT0000510,EMP01018,Rohan Patel,VND0000011,T1,ACTIVE,2025-09-24 08:53:49,2025-02-18 00:34:38,29637
AGT0000124,EMP00410,Ananya Rao,VND0000003,T3,SUSPENDED,2025-11-29 03:27:56,2026-07-23 15:31:32,29638
AGT0000334,EMP00075,Amit Kumar,VND0000012,FIELD,ACTIVE,2024-08-03 16:00:34,2026-06-02 10:02:30,29639
AGT0000739,EMP00522,Rohan Patel,VND0000003,DIGITAL,SUSPENDED,2025-02-07 19:31:45,2026-07-15 10:35:36,29640
AGT0000758,EMP00494,Rohan Patel,VND0000013,DIGITAL,SUSPENDED,2025-03-07 17:12:14,2025-09-13 17:47:51,29641
AGT0000574,EMP00478,Neha Singh,VND0000007,T2,SUSPENDED,2025-04-20 23:07:12,2026-07-21 15:40:11,29642
AGT0000573,EMP00644,Rohan Patel,VND0000002,T2,ACTIVE,2024-08-16 13:00:58,2025-04-25 12:36:50,29643
AGT0000801,EMP00418,Amit Kumar,VND0000010,T2,SUSPENDED,2024-11-30 12:15:30,2026-06-27 04:41:54,29644
AGT0000888,EMP00931,Ananya Rao,VND0000010,T1,INACTIVE,2024-09-01 13:49:25,2026-03-23 20:42:58,29645
AGT0000069,EMP00526,Neha Singh,VND0000011,T3,INACTIVE,2025-01-06 21:05:28,2026-05-07 07:40:30,29646
AGT0000631,EMP00449,Sneha Das,VND0000006,T2,ACTIVE,2024-11-28 17:05:16,2026-02-24 02:14:20,29647
AGT0000976,EMP00661,Rohan Patel,VND0000012,T3,INACTIVE,2024-06-28 13:23:38,2025-09-03 05:06:35,29648
AGT0000039,EMP00895,Ananya Rao,VND0000006,DIGITAL,SUSPENDED,2025-09-10 08:19:39,2025-01-09 14:53:56,29649
AGT0000609,EMP00889,Neha Singh,VND0000006,FIELD,ACTIVE,2024-11-16 22:44:04,2025-06-05 21:54:43,29650
AGT0000892,EMP00931,Rahul Verma,VND0000001,T3,SUSPENDED,2024-08-18 11:48:49,2026-05-27 21:45:27,29651
AGT0000842,EMP00336,Neha Singh,VND0000002,T3,ACTIVE,2024-11-16 21:13:27,2026-05-12 01:11:41,29652
AGT0000048,EMP00301,Ananya Rao,VND0000009,DIGITAL,SUSPENDED,2025-08-07 06:28:05,2025-11-06 13:49:23,29653
AGT0000709,EMP00919,Pooja Nair,VND0000015,T3,INACTIVE,2024-08-09 07:08:23,2026-04-01 14:55:10,29654
AGT0000743,EMP00777,Amit Kumar,VND0000007,FIELD,INACTIVE,2025-08-31 11:14:03,2025-08-04 13:15:12,29655
AGT0000413,EMP00976,Neha Singh,VND0000003,T1,INACTIVE,2025-01-02 23:06:49,2025-01-24 07:41:39,29656
AGT0000944,EMP00889,Priya Mehta,VND0000012,FIELD,INACTIVE,2025-04-01 14:23:40,2025-10-24 08:22:25,29657
AGT0000266,EMP00773,Ananya Rao,VND0000002,DIGITAL,INACTIVE,2024-11-04 05:02:22,2025-12-23 21:59:37,29658
AGT0000009,EMP00548,Sneha Das,VND0000013,T3,INACTIVE,2025-06-17 12:04:26,2026-04-14 11:10:52,29659
AGT0000013,EMP00270,Ananya Rao,VND0000012,T1,ACTIVE,2024-08-26 01:33:51,2026-01-03 02:16:45,29660
AGT0000271,EMP00497,Vikram Shah,VND0000006,DIGITAL,INACTIVE,2024-06-14 11:30:03,2026-04-17 15:27:58,29661
AGT0000018,EMP01057,Rohan Patel,VND0000015,T3,INACTIVE,2025-01-26 22:47:16,2025-11-29 06:26:58,29662
AGT0000099,EMP00863,Amit Kumar,VND0000013,T3,INACTIVE,2024-02-29 17:32:03,2026-03-06 20:09:18,29663
AGT0000969,EMP01077,Pooja Nair,VND0000001,T1,INACTIVE,2025-03-29 17:07:00,2026-02-16 14:17:54,29664
AGT0000138,EMP00356,Aarav Sharma,VND0000015,DIGITAL,INACTIVE,2024-03-22 10:55:09,2026-05-02 03:58:25,29665
AGT0000631,EMP00678,Neha Singh,VND0000005,FIELD,SUSPENDED,2024-11-22 07:05:54,2025-05-12 02:15:31,29666
AGT0000123,EMP00323,Priya Mehta,VND0000013,T1,SUSPENDED,2025-06-29 03:59:09,2025-07-12 15:34:50,29667
AGT0000300,EMP00974,Amit Kumar,VND0000013,DIGITAL,SUSPENDED,2024-07-03 04:44:12,2025-09-27 14:08:03,29668
AGT0000015,EMP00586,Aarav Sharma,VND0000004,T2,SUSPENDED,2025-06-23 18:42:34,2026-02-05 07:00:01,29669
AGT0000642,EMP00523,Aarav Sharma,VND0000003,T1,INACTIVE,2024-02-18 06:12:47,2026-05-20 22:13:21,29670
AGT0000511,EMP00873,Aarav Sharma,VND0000001,DIGITAL,INACTIVE,2025-04-04 06:21:23,2025-01-02 11:43:58,29671
AGT0000432,EMP00070,Neha Singh,VND0000001,T2,INACTIVE,2024-10-24 16:05:04,2026-02-25 01:30:50,29672
AGT0000907,EMP00327,Priya Mehta,VND0000013,T2,INACTIVE,2024-09-17 11:17:22,2025-07-29 16:13:36,29673
AGT0000261,EMP00355,Sneha Das,VND0000012,FIELD,INACTIVE,2025-11-03 14:49:10,2025-06-08 15:26:02,29674
AGT0000750,EMP00956,Priya Mehta,VND0000008,T3,INACTIVE,2025-03-04 15:28:53,2026-07-07 23:24:47,29675
AGT0000378,EMP00258,Amit Kumar,VND0000006,DIGITAL,ACTIVE,2024-07-26 14:15:42,2026-03-10 03:28:23,29676
AGT0000817,EMP00690,Priya Mehta,VND0000011,T2,SUSPENDED,2024-12-14 14:09:09,2025-01-01 18:33:25,29677
AGT0000275,EMP00855,Neha Singh,VND0000001,T1,SUSPENDED,2024-09-09 03:48:00,2025-08-10 18:54:15,29678
AGT0000906,EMP00124,Aarav Sharma,VND0000013,DIGITAL,SUSPENDED,2025-04-29 17:22:29,2026-06-09 06:08:14,29679
AGT0000220,EMP00125,Vikram Shah,VND0000014,T2,INACTIVE,2024-03-05 12:59:09,2025-05-22 06:52:20,29680
AGT0000205,EMP00656,Ananya Rao,VND0000007,DIGITAL,ACTIVE,2025-11-25 21:29:24,2026-04-19 03:39:23,29681
AGT0000060,EMP00106,Amit Kumar,VND0000010,T3,INACTIVE,2025-03-20 10:38:15,2026-06-22 20:06:34,29682
AGT0000880,EMP00246,Ananya Rao,VND0000015,DIGITAL,ACTIVE,2025-09-15 12:37:10,2026-01-28 02:16:48,29683
AGT0000834,EMP00444,Rohan Patel,VND0000006,DIGITAL,INACTIVE,2024-11-28 00:59:36,2025-08-16 10:45:41,29684
AGT0000754,EMP00546,Rahul Verma,VND0000002,FIELD,INACTIVE,2024-12-11 02:46:23,2025-01-04 15:41:40,29685
AGT0000650,EMP00323,Neha Singh,VND0000013,T3,INACTIVE,2024-10-25 16:18:14,2026-03-12 11:32:31,29686
AGT0000687,EMP00059,Vikram Shah,VND0000002,T2,SUSPENDED,2025-03-18 22:31:41,2026-07-24 07:59:10,29687
AGT0000188,EMP00472,Priya Mehta,VND0000004,T3,INACTIVE,2025-03-22 22:25:35,2025-12-08 21:06:17,29688
AGT0000502,EMP00437,Amit Kumar,VND0000014,DIGITAL,ACTIVE,2025-08-12 14:10:51,2025-11-13 02:34:39,29689
AGT0000967,EMP00337,Priya Mehta,VND0000014,FIELD,ACTIVE,2024-07-18 23:17:05,2025-07-14 07:03:39,29690
AGT0000101,EMP00735,Priya Mehta,VND0000009,T1,INACTIVE,2024-05-31 13:53:15,2025-07-19 16:09:41,29691
AGT0000814,EMP00603,Amit Kumar,VND0000011,T3,INACTIVE,2024-04-22 17:53:23,2025-02-27 23:55:22,29692
AGT0000309,EMP00278,Priya Mehta,VND0000008,FIELD,INACTIVE,2025-04-02 18:19:10,2025-12-10 04:20:45,29693
AGT0000424,EMP01047,Pooja Nair,VND0000014,T3,INACTIVE,2025-11-27 07:09:51,2025-08-23 02:39:06,29694
AGT0000263,EMP00830,Rahul Verma,VND0000007,T1,ACTIVE,2025-09-15 14:38:27,2025-09-03 02:48:45,29695
AGT0000696,EMP00843,Priya Mehta,VND0000006,FIELD,ACTIVE,2024-07-31 03:10:37,2025-02-22 01:48:54,29696
AGT0000223,EMP00874,Amit Kumar,VND0000005,T2,ACTIVE,2025-09-19 21:39:34,2026-07-29 15:03:57,29697
AGT0000056,EMP00291,Aarav Sharma,VND0000007,FIELD,ACTIVE,2024-11-19 22:51:41,2026-05-23 10:08:11,29698
AGT0000356,EMP00208,Amit Kumar,VND0000015,FIELD,INACTIVE,2024-03-19 00:49:40,2025-07-09 02:15:16,29699
AGT0000909,EMP00063,Pooja Nair,VND0000003,FIELD,INACTIVE,2024-07-25 12:29:14,2026-05-02 05:27:14,29700
AGT0000481,EMP00766,Sneha Das,VND0000012,FIELD,SUSPENDED,2024-11-30 13:38:00,2025-07-10 10:31:56,29701
AGT0000379,EMP00086,Sneha Das,VND0000009,T3,ACTIVE,2024-10-31 00:12:19,2026-02-11 04:58:29,29702
AGT0000686,EMP00616,Priya Mehta,VND0000009,T1,SUSPENDED,2025-06-06 14:33:32,2026-02-22 18:02:53,29703
AGT0000162,EMP00235,Amit Kumar,VND0000001,T2,INACTIVE,2024-04-25 23:30:40,2026-07-03 00:55:39,29704
AGT0000694,EMP00448,Pooja Nair,VND0000002,FIELD,INACTIVE,2025-05-28 00:31:45,2025-02-08 15:50:14,29705
AGT0000406,EMP00730,Pooja Nair,VND0000012,DIGITAL,SUSPENDED,2024-09-12 06:44:31,2025-10-17 04:00:54,29706
AGT0000526,EMP01025,Priya Mehta,VND0000005,FIELD,ACTIVE,2024-12-22 02:28:11,2026-03-10 22:24:20,29707
AGT0000387,EMP00094,Rahul Verma,VND0000009,T3,INACTIVE,2025-09-07 01:28:47,2025-07-26 02:43:53,29708
AGT0000476,EMP00356,Amit Kumar,VND0000011,T3,INACTIVE,2025-07-04 11:33:47,2026-06-09 17:58:48,29709
AGT0000468,EMP00655,Ananya Rao,VND0000002,FIELD,INACTIVE,2024-02-02 22:42:52,2026-03-06 02:04:16,29710
AGT0000181,EMP00801,Sneha Das,VND0000015,T2,INACTIVE,2024-01-11 02:02:52,2025-12-15 11:21:18,29711
AGT0000869,EMP00956,Pooja Nair,VND0000008,T1,INACTIVE,2025-08-24 10:21:56,2025-02-20 00:43:36,29712
AGT0000357,EMP00087,Vikram Shah,VND0000002,FIELD,ACTIVE,2025-01-22 22:36:15,2025-05-25 02:27:30,29713
AGT0000989,EMP00593,Priya Mehta,VND0000010,FIELD,ACTIVE,2024-08-13 03:05:27,2026-07-07 23:05:40,29714
AGT0000567,EMP00943,Amit Kumar,VND0000011,FIELD,ACTIVE,2025-05-26 12:54:56,2025-04-11 05:57:21,29715
AGT0000279,EMP00226,Pooja Nair,VND0000012,FIELD,ACTIVE,2024-03-31 21:24:49,2025-11-07 10:05:28,29716
AGT0000245,EMP00853,Priya Mehta,VND0000013,DIGITAL,SUSPENDED,2024-08-31 10:46:56,2026-02-15 07:51:04,29717
